"SKU","Produto","Quantidade Vendida","Primeiro Nome","Sobrenome","Loja","Preco Unitario",""
"HL9962","Android","4","Cícero","Ramos","Salvador","3400",""
"HL1918","iPhone","5","Maria","Cardoso","Belo Horizonte","5300",""
"HL8851","Notebook","5","Joana","Calmon","Rio de Janeiro","3500",""
"HL4379","Televisão","5","Vanessa","Rodrigues","Fortaleza","2500",""
"HL1918","iPhone","1","Larissa","Vasconcellos","Salvador","5300",""
"HL9962","Android","2","Pedro","Delgado","Porto Alegre","3400",""
"HL7348","SmartWatch","5","Carolina","Alfradique","São Paulo","1400",""
"HL1918","iPhone","2","Antonio","Bernhardt","Recife","5300",""
"HL2714","Tablet","3","Isabelle","Gonçalves","Salvador","1600",""
"HL9962","Android","2","Aline","Andrade","Recife","3400",""
"HL1918","iPhone","5","Ana","Gomes","Salvador","5300",""
"HL4379","Televisão","1","Gustavo","Erthal","Belo Horizonte","2500",""
"HL1918","iPhone","5","Patrick","Silva","Recife","5300",""
"HL1918","iPhone","2","Pedro","Macckione","Salvador","5300",""
"HL1918","iPhone","3","Lucas","Assunção","São Paulo","5300",""
"HL8851","Notebook","5","Lenon","Fernandes","São Paulo","3500",""
"HL2714","Tablet","3","Bruna","Ramos","Recife","1600",""
"HL1918","iPhone","4","Wilson","Brandão","São Paulo","5300",""
"HL4379","Televisão","5","Luiza","Marques","Salvador","2500",""
"HL1918","iPhone","4","Priscila","Suzano","Fortaleza","5300",""
"HL1918","iPhone","4","Eric","Neves","Salvador","5300",""
"HL1918","iPhone","5","Bernardo","Nauenberg","São Paulo","5300",""
"HL4379","Televisão","1","João","Castilho","Goiás","2500",""
"HL4379","Televisão","1","Lázaro","Villanova","Curitiba","2500",""
"HL2714","Tablet","4","Patrícia","Fernandes","São Paulo","1600",""
"HL7348","SmartWatch","5","Gabriela","Aliani","Salvador","1400",""
"HL9962","Android","4","Isabella","Scalabrin","São Paulo","3400",""
"HL1918","iPhone","2","Adrielle","Vieira","São Paulo","5300",""
"HL2714","Tablet","1","Camille","Silva","São Paulo","1600",""
"HL9962","Android","2","Marina","Marins","São Paulo","3400",""
"HL1148","Câmera","3","Camille","Silva","São Paulo","2100",""
"HL9962","Android","5","Roberto","Tiradentes","São Paulo","3400",""
"HL4379","Televisão","5","Caio","Fernandes","São Paulo","2500",""
"HL7348","SmartWatch","4","Matheus","Gomes","São Paulo","1400",""
"HL7348","SmartWatch","1","Guilherme","Marchesi","Goiás","1400",""
"HL9962","Android","2","Gabriela","Fernandes","Curitiba","3400",""
"HL1918","iPhone","3","Vittorio","Freitas","Fortaleza","5300",""
"HL9962","Android","4","Camila","Sobral","Rio de Janeiro","3400",""
"HL9962","Android","2","Fernanda","Rubim","São Paulo","3400",""
"HL1918","iPhone","2","Marina","Marins","São Paulo","5300",""
"HL1918","iPhone","5","Maria","Costa","Recife","5300",""
"HL1918","iPhone","3","Karina","Camara","São Paulo","5300",""
"HL4379","Televisão","3","Luiz","Xavier","São Paulo","2500",""
"HL4379","Televisão","3","Khaio","Mesquita","Goiás","2500",""
"HL8851","Notebook","5","Deysiane","Medronho","Rio de Janeiro","3500",""
"HL4379","Televisão","5","Thainá","Binello","Salvador","2500",""
"HL1918","iPhone","1","Rafael","Carneiro","Fortaleza","5300",""
"HL1918","iPhone","5","Antônio","Oliveira","São Paulo","5300",""
"HL1918","iPhone","4","Guilherme","Rachide","São Paulo","5300",""
"HL8851","Notebook","4","Bianca","Ferezin","Porto Alegre","3500",""
"HL4379","Televisão","1","Beatriz","Santos","Recife","2500",""
"HL1918","iPhone","4","Ruan","Lopes","Recife","5300",""
"HL1918","iPhone","4","João","Bach","São Paulo","5300",""
"HL2714","Tablet","2","Bruno","Ursulino","Belo Horizonte","1600",""
"HL1918","iPhone","5","Lucas","Lacerda","Rio de Janeiro","5300",""
"HL1148","Câmera","3","Pedro","Conceição","Porto Alegre","2100",""
"HL2714","Tablet","3","Giuseppe","Bhering","São Paulo","1600",""
"HL1918","iPhone","3","Raul","Silveira","Goiás","5300",""
"HL7348","SmartWatch","2","Ives","Pinheiro","Fortaleza","1400",""
"HL2714","Tablet","3","Marina","Marins","Recife","1600",""
"HL1918","iPhone","3","Luiza","Farias","Rio de Janeiro","5300",""
"HL4379","Televisão","3","João","Monteiro","Fortaleza","2500",""
"HL2714","Tablet","1","Giovana","Vilela","Curitiba","1600",""
"HL1918","iPhone","5","Mateus","Polastri","Curitiba","5300",""
"HL1148","Câmera","1","Thaís","Pereira","Salvador","2100",""
"HL1918","iPhone","2","Michelle","Figueiredo","Rio de Janeiro","5300",""
"HL4379","Televisão","3","Lucas","Costa","Rio de Janeiro","2500",""
"HL4379","Televisão","4","Hygor","Essaber","São Paulo","2500",""
"HL4379","Televisão","1","Luiza","Farias","Recife","2500",""
"HL4379","Televisão","4","Raíssa","Oliveira","São Paulo","2500",""
"HL1918","iPhone","3","Eduardo","Soares","Belo Horizonte","5300",""
"HL1148","Câmera","2","Raul","Silveira","Rio de Janeiro","2100",""
"HL1918","iPhone","5","Isabela","Resende","Salvador","5300",""
"HL1918","iPhone","1","Paula","Cavalcanti","São Paulo","5300",""
"HL9962","Android","4","Eduardo","Nunes","São Paulo","3400",""
"HL1918","iPhone","2","Bianca","Ferezin","São Paulo","5300",""
"HL7348","SmartWatch","2","Juliana","Silva","Recife","1400",""
"HL1918","iPhone","5","Danilo","Alves","São Paulo","5300",""
"HL9962","Android","3","Renan","Cunha","São Paulo","3400",""
"HL4379","Televisão","1","Maria","Motta","Curitiba","2500",""
"HL1918","iPhone","1","Matheus","Delgado","São Paulo","5300",""
"HL8851","Notebook","1","Raísa","Rodrigues","Curitiba","3500",""
"HL2714","Tablet","5","Julia","Silva","Fortaleza","1600",""
"HL1918","iPhone","3","Henrique","Oliveira","Fortaleza","5300",""
"HL9962","Android","2","Tadeu","Sousa","Goiás","3400",""
"HL4379","Televisão","5","Anna","Silva","Porto Alegre","2500",""
"HL1148","Câmera","5","Felipe","Júnior","Curitiba","2100",""
"HL1918","iPhone","1","Matheus","Delgado","Fortaleza","5300",""
"HL4379","Televisão","2","Lucas","Valim","Belo Horizonte","2500",""
"HL8851","Notebook","2","Rogério","Gentile","Salvador","3500",""
"HL1918","iPhone","4","Caio","Affonso","Fortaleza","5300",""
"HL7348","SmartWatch","5","Luiz","Xavier","Goiás","1400",""
"HL7348","SmartWatch","4","Stefan","Nunes","Salvador","1400",""
"HL9962","Android","5","Izabel","Lopes","Fortaleza","3400",""
"HL1148","Câmera","3","Rogério","Pereira","Rio de Janeiro","2100",""
"HL8851","Notebook","5","Bianca","Paz","Fortaleza","3500",""
"HL8851","Notebook","2","Gabriel","Brito","Salvador","3500",""
"HL1918","iPhone","1","Diego","Barros","Rio de Janeiro","5300",""
"HL1918","iPhone","2","Matheus","Ramos","Fortaleza","5300",""
"HL1148","Câmera","1","Gustavo","Accardo","Rio de Janeiro","2100",""
"HL1148","Câmera","5","Iuri","Neto","Porto Alegre","2100",""
"HL7348","SmartWatch","5","Juliana","Barreira","São Paulo","1400",""
"HL8851","Notebook","1","Marcela","Gasperi","Belo Horizonte","3500",""
"HL2714","Tablet","3","Myllena","Carneiro","Rio de Janeiro","1600",""
"HL1918","iPhone","5","Luíza","Garcia","Salvador","5300",""
"HL1148","Câmera","1","Amanda","Procaci","Belo Horizonte","2100",""
"HL1918","iPhone","1","Tiago","Pereira","Rio de Janeiro","5300",""
"HL1148","Câmera","2","Stephanie","Novak","Goiás","2100",""
"HL1918","iPhone","2","Livia","Codeceira","Rio de Janeiro","5300",""
"HL1918","iPhone","2","José","Marques","Fortaleza","5300",""
"HL9962","Android","5","Matheus","Gomes","Curitiba","3400",""
"HL2714","Tablet","1","Tadeu","Sousa","Porto Alegre","1600",""
"HL1918","iPhone","2","Isabela","Teixeira","Goiás","5300",""
"HL4379","Televisão","1","Eduardo","Soares","São Paulo","2500",""
"HL4379","Televisão","1","Lázaro","Villanova","Recife","2500",""
"HL8851","Notebook","5","Stela","Mendonça","Fortaleza","3500",""
"HL2714","Tablet","2","Joyce","Souza","São Paulo","1600",""
"HL2714","Tablet","5","Igor","Lima","Salvador","1600",""
"HL1918","iPhone","1","Tainah","Nogueira","São Paulo","5300",""
"HL1148","Câmera","3","Tiago","Pereira","São Paulo","2100",""
"HL8851","Notebook","5","Roberto","Mattos","Belo Horizonte","3500",""
"HL1918","iPhone","2","Ian","Almeida","Curitiba","5300",""
"HL1148","Câmera","1","Matheus","Santos","Goiás","2100",""
"HL1148","Câmera","1","Alexandre","Dantas","Porto Alegre","2100",""
"HL9962","Android","1","Renan","Melo","Belo Horizonte","3400",""
"HL7348","SmartWatch","3","Danilo","Rubim","São Paulo","1400",""
"HL8851","Notebook","2","Andre","Nóbrega","Goiás","3500",""
"HL4379","Televisão","4","Barbara","Procaci","Goiás","2500",""
"HL4379","Televisão","4","Luana","Santos","Salvador","2500",""
"HL7348","SmartWatch","2","Tiago","Pereira","Salvador","1400",""
"HL8851","Notebook","3","Marcelo","Pereira","Curitiba","3500",""
"HL1148","Câmera","2","Henrique","Silva","Goiás","2100",""
"HL7348","SmartWatch","1","João","Tabet","Salvador","1400",""
"HL8851","Notebook","3","Camille","Silva","Belo Horizonte","3500",""
"HL9962","Android","3","Lucas","Fontoura","Salvador","3400",""
"HL1918","iPhone","2","Juliana","Silva","Fortaleza","5300",""
"HL4379","Televisão","4","Aline","Morais","Recife","2500",""
"HL2714","Tablet","1","Larissa","Jesus","Rio de Janeiro","1600",""
"HL1918","iPhone","3","Caroline","Delgado","São Paulo","5300",""
"HL8851","Notebook","3","Lenon","Fernandes","Recife","3500",""
"HL1918","iPhone","2","Jônatas","Soares","Porto Alegre","5300",""
"HL1918","iPhone","3","Caio","Caldas","Fortaleza","5300",""
"HL8851","Notebook","4","Jackson","Derossi","Porto Alegre","3500",""
"HL9962","Android","3","Carolina","Alfradique","Fortaleza","3400",""
"HL8851","Notebook","5","Rafaella","Mello","São Paulo","3500",""
"HL1918","iPhone","3","Bruno","Temporal","São Paulo","5300",""
"HL4379","Televisão","1","Bruna","Ramos","São Paulo","2500",""
"HL1918","iPhone","4","Isabel","Lacerda","Rio de Janeiro","5300",""
"HL4379","Televisão","2","Luiz","Mendonça","Porto Alegre","2500",""
"HL8851","Notebook","3","Michelle","Pereira","Curitiba","3500",""
"HL4379","Televisão","4","Marianna","Pestana","Recife","2500",""
"HL1918","iPhone","3","Daniel","Ortiz","Fortaleza","5300",""
"HL7348","SmartWatch","3","Isabel","Leite","Porto Alegre","1400",""
"HL9962","Android","1","Roger","Rosa","São Paulo","3400",""
"HL2714","Tablet","4","Wen","Santos","Curitiba","1600",""
"HL8851","Notebook","2","Célio","Xavier","Salvador","3500",""
"HL7348","SmartWatch","2","Chan","Santos","Recife","1400",""
"HL8851","Notebook","5","Danilo","Alves","Rio de Janeiro","3500",""
"HL4379","Televisão","4","Mariana","Miranda","Rio de Janeiro","2500",""
"HL7348","SmartWatch","5","Raissa","Maia","São Paulo","1400",""
"HL7348","SmartWatch","5","Rodrigo","Bruno","Salvador","1400",""
"HL8851","Notebook","4","Caio","Ferreira","Belo Horizonte","3500",""
"HL1918","iPhone","2","Henrique","Oliveira","Porto Alegre","5300",""
"HL8851","Notebook","5","Gabriella","Sagrillo","São Paulo","3500",""
"HL2714","Tablet","3","Victor","Firmino","Porto Alegre","1600",""
"HL1148","Câmera","1","Guilherme","Marchesi","Fortaleza","2100",""
"HL1918","iPhone","1","Stela","Mendonça","São Paulo","5300",""
"HL9962","Android","2","Jorge","Carvalho","Curitiba","3400",""
"HL4379","Televisão","4","Beatriz","Nogueira","Fortaleza","2500",""
"HL4379","Televisão","1","Carlos","Mesquita","São Paulo","2500",""
"HL2714","Tablet","2","Cassio","Faria","São Paulo","1600",""
"HL2714","Tablet","3","Stephanie","Novak","São Paulo","1600",""
"HL1148","Câmera","5","Débora","Lopes","São Paulo","2100",""
"HL1918","iPhone","3","Rafael","Carneiro","São Paulo","5300",""
"HL2714","Tablet","5","Caio","Silva","Rio de Janeiro","1600",""
"HL9962","Android","3","Paulo","Campos","Salvador","3400",""
"HL1918","iPhone","4","Renan","Nascimento","Goiás","5300",""
"HL1918","iPhone","4","Maria","Costa","Belo Horizonte","5300",""
"HL1918","iPhone","5","Juliana","Souza","Goiás","5300",""
"HL8851","Notebook","1","Andreza","Ramos","Fortaleza","3500",""
"HL1148","Câmera","4","Leandro","Rodrigues","Recife","2100",""
"HL1918","iPhone","5","Mariana","Rotava","Rio de Janeiro","5300",""
"HL9962","Android","3","Ruan","Lopes","Salvador","3400",""
"HL2714","Tablet","3","Mariana","Miranda","Curitiba","1600",""
"HL2714","Tablet","1","Maike","Pereira","Curitiba","1600",""
"HL1918","iPhone","1","Wilson","Meirelles","São Paulo","5300",""
"HL9962","Android","3","Ana","Gomes","São Paulo","3400",""
"HL1918","iPhone","5","Victor","Ferreira","São Paulo","5300",""
"HL1148","Câmera","3","Gabriella","Lopes","Curitiba","2100",""
"HL1148","Câmera","4","Matheus","Santos","Salvador","2100",""
"HL8851","Notebook","4","Hygor","Essaber","Rio de Janeiro","3500",""
"HL4379","Televisão","5","Luis","Villanova","Rio de Janeiro","2500",""
"HL1918","iPhone","3","Ylana","Teraoka","Goiás","5300",""
"HL1918","iPhone","2","Maria","Mello","Salvador","5300",""
"HL9962","Android","5","Gabriela","Cavalcanti","Goiás","3400",""
"HL1148","Câmera","3","Camilla","Guimarães","São Paulo","2100",""
"HL7348","SmartWatch","3","Felipe","Paulo","Salvador","1400",""
"HL4379","Televisão","1","Lucas","Araújo","São Paulo","2500",""
"HL7348","SmartWatch","1","Igor","Azevedo","Porto Alegre","1400",""
"HL4379","Televisão","5","Eduardo","Nunes","Salvador","2500",""
"HL8851","Notebook","1","Rilson","Guedes","Fortaleza","3500",""
"HL1918","iPhone","5","Antônio","Oliveira","Rio de Janeiro","5300",""
"HL4379","Televisão","5","Sthefeson","Barroso","Fortaleza","2500",""
"HL4379","Televisão","3","Jônatas","Soares","Recife","2500",""
"HL8851","Notebook","1","Marcos","Nucci","Belo Horizonte","3500",""
"HL1918","iPhone","5","Manuela","Ferreira","Porto Alegre","5300",""
"HL4379","Televisão","4","Carlos","Galvão","Salvador","2500",""
"HL4379","Televisão","4","Raphael","Coelho","Goiás","2500",""
"HL1918","iPhone","4","Natalia","Andrade","Salvador","5300",""
"HL8851","Notebook","1","Carolina","Silva","Salvador","3500",""
"HL1918","iPhone","3","Cícero","Ramos","Porto Alegre","5300",""
"HL4379","Televisão","2","Victor","Magalhães","Curitiba","2500",""
"HL4379","Televisão","5","Thales","Santos","Fortaleza","2500",""
"HL4379","Televisão","3","Rodrigo","Silva","Fortaleza","2500",""
"HL1918","iPhone","5","Rubens","Netto","São Paulo","5300",""
"HL8851","Notebook","1","Pedro","Sena","Fortaleza","3500",""
"HL4379","Televisão","2","Willian","Albino","Belo Horizonte","2500",""
"HL8851","Notebook","1","Yasser","Calbucci","Fortaleza","3500",""
"HL1918","iPhone","4","Júlio","Freire","Curitiba","5300",""
"HL1918","iPhone","4","João","Matheus","Belo Horizonte","5300",""
"HL4379","Televisão","5","Thiago","Lima","São Paulo","2500",""
"HL9962","Android","3","Ana","Leite","Goiás","3400",""
"HL9962","Android","3","Amanda","Felippe","São Paulo","3400",""
"HL4379","Televisão","1","Marina","Aragão","Porto Alegre","2500",""
"HL7348","SmartWatch","5","Joyce","Souza","Recife","1400",""
"HL4379","Televisão","5","Daniel","Costa","Fortaleza","2500",""
"HL1918","iPhone","1","Stefan","Santos","Goiás","5300",""
"HL1918","iPhone","1","Felipe","Paulo","Rio de Janeiro","5300",""
"HL4379","Televisão","3","Nina","Magalhães","São Paulo","2500",""
"HL1148","Câmera","2","Rebeca","Taylor","Salvador","2100",""
"HL1918","iPhone","4","Pedro","Rodrigues","Belo Horizonte","5300",""
"HL1918","iPhone","5","Daniel","Nauenberg","Salvador","5300",""
"HL9962","Android","1","Marina","Gama","São Paulo","3400",""
"HL2714","Tablet","4","Lucas","Machado","Recife","1600",""
"HL4379","Televisão","5","Andressa","Chou","Curitiba","2500",""
"HL9962","Android","3","Beatriz","Li","Recife","3400",""
"HL1918","iPhone","2","Thiago","Costa","Salvador","5300",""
"HL1918","iPhone","4","Bianca","Paz","Porto Alegre","5300",""
"HL9962","Android","3","João","Ribeiro","Rio de Janeiro","3400",""
"HL4379","Televisão","2","Rafael","Rocha","Salvador","2500",""
"HL1918","iPhone","1","Luana","Santana","Belo Horizonte","5300",""
"HL8851","Notebook","5","Lucas","Freire","Fortaleza","3500",""
"HL4379","Televisão","5","Caio","Vianna","Fortaleza","2500",""
"HL1148","Câmera","2","Jonas","Gomes","Salvador","2100",""
"HL1148","Câmera","1","Camilla","Vieira","São Paulo","2100",""
"HL9962","Android","3","Tiago","Pereira","São Paulo","3400",""
"HL8851","Notebook","2","Isabella","Montanholi","Salvador","3500",""
"HL4379","Televisão","4","Ana","Júnior","Recife","2500",""
"HL4379","Televisão","5","Bruna","Londero","Salvador","2500",""
"HL4379","Televisão","3","Tayla","Lima","Fortaleza","2500",""
"HL7348","SmartWatch","5","Sandy","Figueiredo","Porto Alegre","1400",""
"HL1148","Câmera","4","Felipe","Mendonça","Fortaleza","2100",""
"HL9962","Android","1","Deysiane","Medronho","Goiás","3400",""
"HL1918","iPhone","3","Laís","Oliveira","Rio de Janeiro","5300",""
"HL9962","Android","1","Eduardo","Nunes","São Paulo","3400",""
"HL7348","SmartWatch","3","Gabriel","Almeida","Fortaleza","1400",""
"HL7348","SmartWatch","2","Daniel","Nauenberg","Rio de Janeiro","1400",""
"HL1918","iPhone","3","Clara","Bruno","Porto Alegre","5300",""
"HL9962","Android","4","Pedro","Costa","São Paulo","3400",""
"HL4379","Televisão","1","Lucas","Coelho","São Paulo","2500",""
"HL7348","SmartWatch","5","Thaís","Pereira","Curitiba","1400",""
"HL2714","Tablet","4","Raphael","Ferman","Goiás","1600",""
"HL4379","Televisão","5","Hanna","Fonseca","Rio de Janeiro","2500",""
"HL1148","Câmera","2","Luíza","Melo","São Paulo","2100",""
"HL9962","Android","5","João","Rodrigues","Rio de Janeiro","3400",""
"HL1918","iPhone","3","Diego","Marchesi","Salvador","5300",""
"HL1918","iPhone","3","Luiz","Freire","Goiás","5300",""
"HL9962","Android","5","Brenno","Santos","Fortaleza","3400",""
"HL1148","Câmera","1","Lucas","Neto","Curitiba","2100",""
"HL8851","Notebook","4","Chan","Santos","São Paulo","3500",""
"HL1918","iPhone","1","Rachel","Restum","Salvador","5300",""
"HL8851","Notebook","4","Jackson","Derossi","Belo Horizonte","3500",""
"HL7348","SmartWatch","1","Rodrigo","Mendes","São Paulo","1400",""
"HL2714","Tablet","2","Pedro","Ferrari","Fortaleza","1600",""
"HL8851","Notebook","1","Cézar","Santos","Curitiba","3500",""
"HL9962","Android","2","Pedro","Oliveira","Salvador","3400",""
"HL4379","Televisão","2","Joao","Pereira","Porto Alegre","2500",""
"HL9962","Android","2","Thomáz","Rodriguez","Salvador","3400",""
"HL1918","iPhone","3","Wendela","Mariz","São Paulo","5300",""
"HL1148","Câmera","1","Fernanda","Coutinho","Salvador","2100",""
"HL4379","Televisão","5","Lais","Candido","São Paulo","2500",""
"HL2714","Tablet","2","Joao","Silva","São Paulo","1600",""
"HL1918","iPhone","1","Pedro","Lyra","Recife","5300",""
"HL1148","Câmera","5","Deysiane","Medronho","Fortaleza","2100",""
"HL2714","Tablet","2","Iuri","Barbosa","Belo Horizonte","1600",""
"HL4379","Televisão","3","Luiz","Almeida","Goiás","2500",""
"HL1918","iPhone","2","Guilherme","Castilho","Fortaleza","5300",""
"HL8851","Notebook","3","Cícero","Ramos","Goiás","3500",""
"HL1148","Câmera","3","Marcela","Gasperi","Curitiba","2100",""
"HL7348","SmartWatch","5","Thays","Castro","Salvador","1400",""
"HL1148","Câmera","3","Marcos","Nucci","Curitiba","2100",""
